post_id,author_username,searched_author,created_at,created_at_date,text,contains_exact_phrase,like_count,retweet_count,reply_count,quote_count,impression_count,is_retweet,retweeted_tweet_id,quoted_tweet_id,reply_to_tweet_id,urls,post_url
1246095735956877312,RepDanBishop,RepDanBishop,2020-04-03T15:22:29+00:00,,April is #WorldAutismMonth to promote global understanding and acceptance of those with #autism. Let’s celebrate these valuable members of our society &amp; honor those who care for them! https://t.co/aBkDhFBuEb,True,9,3,1,0,0,False,,,,[],https://x.com/RepDanBishop/status/1246095735956877312
1248205320872243201,SocialSecurity,SocialSecurity,2020-04-09T11:05:13+00:00,,Know someone living with #Autism? Learn how #SSI can help: https://t.co/ad4e67F5Z7 #AutismAwarenessMonth,True,17,7,3,0,0,False,,,,[],https://x.com/SocialSecurity/status/1248205320872243201
1248222435062829056,GeraldoRivera,GeraldoRivera,2020-04-09T12:13:14.000Z,2020-04-09T00:00:00.000Z,Worry that developmentally disabled-like folks with autism-in group homes-seem especially vulnerable. Conditions ripe for virus spread. Danger to residents is also reflected in larger picture that the group home movement itself might be imperiled.,True,47,9,21,2,0,False,0,0,0,[],https://x.com/GeraldoRivera/status/1248222435062829056
1250861519388073984,PBS,PBS,2020-04-16T19:00:00+00:00,,"We want to thank everyone who contributed stories so far about what it is like to live with autism. This #AutismAwarenessMonth, let us help you share your experience at @PortraitPBS: https://t.co/jzvrE6vgWz \n\n#AmericanPortraitPBS https://t.co/W3rlp5NsbB",True,36,15,0,1,0,False,,,,[],https://x.com/PBS/status/1250861519388073984
1257793544296767491,MichaelDell,MichaelDell,2020-05-05T22:05:24.000Z,2020-05-05T00:00:00.000Z,"Very proud to see @FastCompany recognize @DellTech as a finalist in their #FCWorldChangingIdeas for our autism hiring program, for extending access to healthcare for 37M people, and teaching tech-based vocational skills to people with disabilities.\nhttps://t.co/z0rykIrcoD",True,136,30,1,5,0,False,0,0,0,[],https://x.com/MichaelDell/status/1257793544296767491
1264108017311723521,NPR,NPR,2020-05-23T08:16:51.000Z,2020-05-23T00:00:00.000Z,"Caring for someone with severe autism can be exponentially more difficult amid the pandemic. \n\n\""Wearing gloves or masks, you know, things like that? That's just not going to happen here,\"" one mother says.\nhttps://t.co/xytn0S8fEB",True,217,74,5,4,0,False,0,0,0,[],https://x.com/NPR/status/1264108017311723521
1265553438210998273,NPR,NPR,2020-05-27T08:00:27+00:00,,"\""People on the spectrum ... sort of feel like an alien being dropped in from outer space, and you can't quite connect properly. Being on stage ... felt like a connection I hadn't been able to establish in any other environment.\"" https://t.co/u9wQwa2icG",False,208,44,3,8,0,False,,,,[],https://x.com/NPR/status/1265553438210998273
1266279781466689537,NEWS_MAKER,NEWS_MAKER,2020-05-29T08:06:40+00:00,,YouTuber reveals she gave her 4-year-old adopted son with autism to another family\nhttps://t.co/dJqg24lRXT,True,5,4,1,0,0,False,,,,[],https://x.com/NEWS_MAKER/status/1266279781466689537
1268203307807408128,AJEnglish,AJEnglish,2020-06-03T15:30:05.000Z,2020-06-03T00:00:00.000Z,'Means nothing to us'\n\nFamily of Palestinian with autism who was killed by Israeli forces say they are not optimistic over inquiry https://t.co/6wf2bZVGGU https://t.co/QyShpwWYsz,True,247,89,13,5,0,False,0,0,0,[],https://x.com/AJEnglish/status/1268203307807408128
1268285173780475904,MedianPolitics,MedianPolitics,2020-06-03T20:55:23.000Z,2020-06-03T00:00:00.000Z,13-Year-Old Girl With Autism Says She Was Attacked TWICE for Being White and Having a Pro-Trump Family https://t.co/bP5mEQ3BoL via @gatewaypundit,True,0,0,0,0,0,False,0,0,0,[],https://x.com/MedianPolitics/status/1268285173780475904
1270617061169999883,BBCWorld,BBCWorld,2020-06-10T07:21:28.000Z,2020-06-10T00:00:00.000Z,"Boy with autism found \""remarkably well\"" after becoming lost on an Australian mountain walk with family https://t.co/gr8BDUZ0Rv",True,878,89,15,8,0,False,0,0,0,[],https://x.com/BBCWorld/status/1270617061169999883
1281300065374605315,JoeTalkShow,JoeTalkShow,2020-07-09T18:51:55.000Z,2020-07-09T00:00:00.000Z,"@K_Dunn35 @JennerwTX while you're at it -- do a little study on the numbers of autism decades ago compared to the time of vaccinations.  Wear a mask, Sparky and get a vaccination.  None of your business what I do.  And educate yourself.  https://t.co/zgakIOtOBq You'd doing badly.  Very.",True,0,0,0,1,0,False,0,0,0,[],https://x.com/JoeTalkShow/status/1281300065374605315
1289937498710462465,RobertKennedyJr,RobertKennedyJr,2020-08-02T14:54:00+00:00,,"Researchers estimate a #climate effort in the Northeast U.S. helped the region reduce toxic air pollution and avoid hundreds of #asthma and #autism cases, preterm births, and low birth weights. \n\nhttps://t.co/2SJhxQcTrV",True,175,44,19,5,0,False,,,,[],https://x.com/RobertKennedyJr/status/1289937498710462465
1293285819919118336,Briefing__Room,Briefing__Room,2020-08-11T20:39:02.000Z,2020-08-11T00:00:00.000Z,"Marijuana use during pregnancy linked to autism in babies, study says https://t.co/JrrwCdoVJj",True,0,0,0,0,0,False,0,0,0,[],https://x.com/Briefing__Room/status/1293285819919118336
1294366223807983620,JetBlue,JetBlue,2020-08-14T20:12:10.000Z,2020-08-14T00:00:00.000Z,@Francsca_Villar We love Autism Speaks and are proud to work alongside them for our Blue Horizons for Autism program allowing families to practice the airport experience in a relaxed setting.,True,6,1,1,0,0,False,0,0,1294268143125266432,[],https://x.com/JetBlue/status/1294366223807983620
1294947838246428673,NPR,NPR,2020-08-16T10:43:18.000Z,2020-08-16T00:00:00.000Z,"Madeleine Ryan was diagnosed with autism while she was writing her new novel. She says creating her main character helped her embrace the way she process her own thoughts and feelings. \n\n\""It was a very intimate adventure, writing this book.\""\nhttps://t.co/gQYbbYHavu",True,93,26,7,0,0,False,0,0,0,[],https://x.com/NPR/status/1294947838246428673
1303023352148373505,AndrewFeinberg,AndrewFeinberg,2020-09-07T17:32:30.000Z,2020-09-07T00:00:00.000Z,".@realDonaldTrump, who once promoted the claim that vaccines cause autism, demands an apology from @KamalaHarris for noting that he has politicized the vaccine development process.",True,163,40,7,3,0,False,0,0,1303023351150059521,[],https://x.com/AndrewFeinberg/status/1303023352148373505
1303665508298952705,BBCWorld,BBCWorld,2020-09-09T12:04:12.000Z,2020-09-09T00:00:00.000Z,"Utah police shoot 13-year-old boy with autism after responding to call from his mother for help\n\nGolda Barton says she had believed officers would use \""the most minimal force possible\"" https://t.co/UqaEh5po1f",True,770,388,120,133,0,False,0,0,0,[],https://x.com/BBCWorld/status/1303665508298952705
1304142351661752325,AndrewFeinberg,AndrewFeinberg,2020-09-10T19:39:01.000Z,2020-09-10T00:00:00.000Z,".@realDonaldTrump, who once promoted the discredited theory that vaccines cause autism, is baselessly accusing @JoeBiden of being an \""anti-vaxxer\""",True,149,47,3,2,0,False,0,0,1304141979169837056,[],https://x.com/AndrewFeinberg/status/1304142351661752325
1306342916705734656,AndrewFeinberg,AndrewFeinberg,2020-09-16T21:23:16.000Z,2020-09-16T00:00:00.000Z,".@realDonaldTrump, who promoted the discredited lie that vaccines cause autism, says he is \""calling on @JoeBiden to stop promoting his anti vaccine theories.\""\n\nBiden is not promoting any anti-vaccine theories.",True,190,38,6,2,0,False,0,0,1306342915690713088,[],https://x.com/AndrewFeinberg/status/1306342916705734656
1307034970519732231,AndrewFeinberg,AndrewFeinberg,2020-09-18T19:13:15.000Z,2020-09-18T00:00:00.000Z,NOW: @realDonaldTrump is at the White House briefing room lectern. He is lying about progress on a coronavirus vaccine and accusing @JoeBiden of being an anti-vaxxer.\n\nTrump previously promoted the discredited theory that vaccines cause autism.,True,375,134,28,11,0,False,0,0,0,[],https://x.com/AndrewFeinberg/status/1307034970519732231
1313600749486645249,RedState,RedState,2020-10-06T22:03:18.000Z,2020-10-06T00:00:00.000Z,WATCH: NASCAR Sammy Launches ‘Positivity Tour’ To Promote Autism Awareness https://t.co/2wKtXk8Hm2,True,4,1,0,0,0,False,0,0,0,[],https://x.com/RedState/status/1313600749486645249
1313647735132884993,RedState,RedState,2020-10-07T01:10:01.000Z,2020-10-07T00:00:00.000Z,WATCH: NASCAR Sammy Launches ‘Positivity Tour’ To Promote Autism Awareness \n https://t.co/ew621mzHEu‘positivity-tour’-to-promote-autism-awareness/,True,9,2,0,0,0,False,0,0,0,[],https://x.com/RedState/status/1313647735132884993
1315434740078579714,OHCircuitRider,OHCircuitRider,2020-10-11T23:30:56.000Z,2020-10-11T00:00:00.000Z,PA: Fleetwood police chief honored from across Atlantic for saving life of suicidal British teen with autism | Berks and Beyond | https://t.co/P9x6K1Qual https://t.co/ll3RV9Lywc,True,0,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1315434740078579714
1319989610504749056,NPR,NPR,2020-10-24T13:10:22.000Z,2020-10-24T00:00:00.000Z,"All the members of the Toronto-based ASD Band are on the autism spectrum. This month, they've been dropping new covers of songs each week in celebration of Canada's Autism Awareness Month.\nhttps://t.co/FTRq6JvZf9",True,273,54,8,11,0,False,0,0,0,[],https://x.com/NPR/status/1319989610504749056
1320533701961359360,OHCircuitRider,OHCircuitRider,2020-10-26T01:12:23.000Z,2020-10-26T00:00:00.000Z,Ohio: Authorities searching for missing Hardin County 4-year-old with autism | https://t.co/s5SMd7D28x https://t.co/hHNvTrwlmY,True,0,1,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1320533701961359360
1323094634340470790,JoshuaLisec,JoshuaLisec,2020-11-02T02:48:37.000Z,2020-11-02T00:00:00.000Z,"I'm... stunned.\n\nThis fellow is using The Best Way To Say It to persuasionize $10 million dollar proposals\n\nAND to transform the way he, a guy with autism, communicates with people.\n\nBecome the next success story. Join thru new affiliate @hustlenconquer ⬇️\nhttps://t.co/LSzqwEQa9c https://t.co/JFPRlW88l3",True,25,1,2,1,0,False,0,0,0,[],https://x.com/JoshuaLisec/status/1323094634340470790
1330190694980476930,OHCircuitRider,OHCircuitRider,2020-11-21T16:45:50.000Z,2020-11-21T00:00:00.000Z,"Neurodiversity Meets Gender Diversity, Transition Tools for Autism, Being \""Neurodistinct\"" &amp; more! | Different Brains Newsletter https://t.co/JtNTF1Y2jJ",True,0,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1330190694980476930
1337104398338711553,MIGOP,MIGOP,2020-12-10T18:38:25.000Z,2020-12-10T00:00:00.000Z,Cox Statement On Autism Advocate Xavier DeGroat https://t.co/QziK5mpP8J,True,14,3,1,2,0,False,0,0,0,[],https://x.com/MIGOP/status/1337104398338711553
1343364593901596673,IvankaTrump,IvankaTrump,2020-12-28T01:14:12.000Z,2020-12-28T00:00:00.000Z,"Xavier DeGroat, an autism advocate and Michigan college student, just finished what is believed to be a historic experience as the first @WhiteHouse intern with autism. \n\nGreat job Xavier!  https://t.co/lEcdTEMbu6",True,22385,2932,972,270,0,False,0,0,0,[],https://x.com/IvankaTrump/status/1343364593901596673
1349340419784462336,AJEnglish,AJEnglish,2021-01-13T13:00:00.000Z,2021-01-13T00:00:00.000Z,"Filmmaker Bartek Jakubowski \""doesn't have a problem\"" and isn't \""sick\"". He has an autism spectrum disorder and is on a mission to challenge stereotypes.\n\n▶️Watch #AJCloseUp������ https://t.co/llHHwx0vgf",True,123,39,4,3,0,False,0,0,0,[],https://x.com/AJEnglish/status/1349340419784462336
1353009596684775425,AJEnglish,AJEnglish,2021-01-23T16:00:00.000Z,2021-01-23T00:00:00.000Z,"Encouraged by his co-workers, who believe he would make a great journalist, and driven by his dislike for the portrayal of autism by the Polish media, Bartek shot a documentary film about his colleagues from Life is Cool cafe. #AJCloseUP https://t.co/2uxdxKx34o",True,99,34,4,3,0,False,0,0,0,[],https://x.com/AJEnglish/status/1353009596684775425
1357352014007648261,BBCWorld,BBCWorld,2021-02-04T15:35:13.000Z,2021-02-04T00:00:00.000Z,Sia says sorry to autism community for controversial film Music https://t.co/o0cHFqodkI,True,254,40,32,32,0,False,0,0,0,[],https://x.com/BBCWorld/status/1357352014007648261
1362017692778172421,RobertKennedyJr,RobertKennedyJr,2021-02-17T12:34:57+00:00,,"MUST READ: In “Underestimated: An #Autism Miracle,” J.B. Handley and his teenage son, Jamie, describe the journey that led to Jamie finally being unlocked from his self-described “prison of silence.” #TheDefender  \n\nhttps://t.co/BKv44IPEQH",True,612,195,16,12,0,False,,,,[],https://x.com/RobertKennedyJr/status/1362017692778172421
1365028484054097923,DaytonMBB,DaytonMBB,2021-02-25T19:58:46.000Z,2021-02-25T00:00:00.000Z,"ICYMI: Last night, the coaches for St. Joseph’s and Dayton wore puzzle piece pins in support of people with autism and their families\n\n#AutismHoops // #GoFlyers https://t.co/jPGutNiW4r",True,121,16,7,3,0,False,0,0,0,[],https://x.com/DaytonMBB/status/1365028484054097923
1366441229517488130,RedState,RedState,2021-03-01T17:32:31.000Z,2021-03-01T00:00:00.000Z,Beware the Social Media Mob: Is Kate Hudson #Canceled Over 'Ableist' Film About Autism? https://t.co/JIdXtZREHY,True,0,0,0,0,0,False,0,0,0,[],https://x.com/RedState/status/1366441229517488130
1366490935807406080,RedState,RedState,2021-03-01T20:50:01.000Z,2021-03-01T00:00:00.000Z,Beware the Social Media Mob: Is Kate Hudson #Canceled Over 'Ableist' Film About Autism? \n https://t.co/GNVhCSfqVC,True,2,2,0,0,0,False,0,0,0,[],https://x.com/RedState/status/1366490935807406080
1367852409251389450,SpectrumNews1OH,SpectrumNews1OH,2021-03-05T15:00:02+00:00,,"The Ohio Medical Board is considering adding autism spectrum disorder to list of approved conditions for medical marijuana. For one Ohio mother, she says it could make all the difference. https://t.co/JKvOIemknh",True,1,0,0,0,0,False,,,,[],https://x.com/SpectrumNews1OH/status/1367852409251389450
1370112530278981633,SpectrumNews1OH,SpectrumNews1OH,2021-03-11T20:40:57+00:00,,"Caiden Hooks, 17, who is blind and on the autism spectrum, will wrestle Saturday against one of the state’s top opponents at 160-pounds in the Division I State Tournament. https://t.co/Fif53B2a7g https://t.co/wIwdVOafx0",True,7,0,0,1,0,False,,,,[],https://x.com/SpectrumNews1OH/status/1370112530278981633
1372146210975399938,BBCWorld,BBCWorld,2021-03-17T11:22:04.000Z,2021-03-17T00:00:00.000Z,"US airline removes boy, 4, with autism for not wearing face mask https://t.co/aUQGQ3VmfL",True,278,61,105,44,0,False,0,0,0,[],https://x.com/BBCWorld/status/1372146210975399938
1372495929983574023,ACTBrigitte,ACTBrigitte,2021-03-18T10:31:44.000Z,2021-03-18T00:00:00.000Z,"A 4 year old with Autism gets kicked out of a Spirit Airlines flight for not wearing a mask and John Kerry gets to \""fly\"" under the radar.\n\nTypical Democrat: rules for thee, not for me. https://t.co/kT0AyJtoIG",True,1318,528,71,26,0,False,0,0,0,[],https://x.com/ACTBrigitte/status/1372495929983574023
1372659335461924866,GreekReporter,GreekReporter,2021-03-18T21:21:03.000Z,2021-03-18T00:00:00.000Z,Four Remarkable Greeks With #Autism Hope To Conquer Granola Bar Industry https://t.co/CuzzYdGluf,True,12,1,0,0,0,False,0,0,0,[],https://x.com/GreekReporter/status/1372659335461924866
1377200380870864898,OHCircuitRider,OHCircuitRider,2021-03-31T10:05:32.000Z,2021-03-31T00:00:00.000Z,"Robbinsville Police Holding 'Coffee with a Cop' on World Autism Day, Discuss S.A.F.E Registry | TAPinto https://t.co/GbznWgHa7D",True,0,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1377200380870864898
1377200625704964102,OHCircuitRider,OHCircuitRider,2021-03-31T10:06:30.000Z,2021-03-31T00:00:00.000Z,Michigan State Police Join Action for Autism Movement - 9 &amp; 10 News https://t.co/C1vrai8OkQ,True,1,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1377200625704964102
1377939599092293633,OHCircuitRider,OHCircuitRider,2021-04-02T11:02:55.000Z,2021-04-02T00:00:00.000Z,Autism Movement; Michigan State Police - ABC 10/CW5 https://t.co/F8SGsTYqsh,True,0,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1377939599092293633
1377969070889385984,SenThomTillis,SenThomTillis,2021-04-02T13:00:02+00:00,,"Joining @autismspeaks to #LightItUpBlue to create a kinder, more inclusive world. \n\nI'll continue to support research, education, supportive services, and awareness for individuals with autism, caregivers, and providers. https://t.co/nzXAOu3qgU",True,33,4,17,2,0,False,,,,[],https://x.com/SenThomTillis/status/1377969070889385984
1377983264586092545,RepBenCline,RepBenCline,2021-04-02T13:56:26.000Z,2021-04-02T00:00:00.000Z,"On this #WorldAutismAwarenessDay, we promote understanding and acceptance for those living with autism and recognize their contributions to society. https://t.co/Qb5TcrV005",True,11,2,3,2,0,False,0,0,0,[],https://x.com/RepBenCline/status/1377983264586092545
1377999346264911877,SenMullin,SenMullin,2021-04-02T15:00:20+00:00,,"Approximately 1 in 54 children in the U.S. is diagnosed with an autism spectrum disorder. On World Autism Awareness Day, we focus on the importance of acceptance and creating a more inclusive world for those with autism. #AutismAwareness https://t.co/YIzX9kTk2M",True,6,1,0,1,0,False,,,,[],https://x.com/SenMullin/status/1377999346264911877
1378046837370679297,Ricochet,Ricochet,2021-04-02T18:09:03+00:00,,Bethany Mandel: The Conservative Case Against Autism Speaks https://t.co/bIhD2GNDV8,True,6,6,0,2,0,False,,,,[],https://x.com/Ricochet/status/1378046837370679297
1378115397422043142,ScarboroughNow,ScarboroughNow,2021-04-02T22:41:29+00:00,,"Clint, thank you for sharing. I know many parents who are striving every day to do their best for children with #Autism. The love and dedication you show your daughter is inspiring for all parents. May God bless Pepper and her dad! #AutismAwareness",True,603,39,8,0,0,False,,,,[],https://x.com/ScarboroughNow/status/1378115397422043142
1379097171291701251,OHCircuitRider,OHCircuitRider,2021-04-05T15:42:42.000Z,2021-04-05T00:00:00.000Z,Michigan State police outfit vehicles with calming kits to help people with autism https://t.co/BNiXdc8ow8,True,0,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1379097171291701251
1379480749431263238,DrOz,DrOz,2021-04-06T17:06:54+00:00,,Looking to teach your child on the spectrum about safety skills? Here’s a checklist that can help them stay out of harm's way both at home and in the community. https://t.co/Nje5TdQ0hp,False,10,3,5,0,0,False,,,,[],https://x.com/DrOz/status/1379480749431263238
1380524399036600324,RepJoeWilson,RepJoeWilson,2021-04-09T14:14:00+00:00,,"April is #AutismAwarenessMonth, a time to especially promote awareness for the 1 in 54 children and 1 in 45 adults affected by Autism.",True,11,7,4,1,0,False,,,,[],https://x.com/RepJoeWilson/status/1380524399036600324
1382255556090601472,NPR,NPR,2021-04-14T08:53:00+00:00,,"Heartbreaking and uplifting in equal measure, the mother-daughter memoir \""I Have Been Buried Under Years of Dust\"" is a chronicle of not only finding one's voice — but of learning to make others understand that voice.\nhttps://t.co/tuWyTzz95C",False,59,10,0,1,0,False,,,,[],https://x.com/NPR/status/1382255556090601472
1382740508032659456,PBS,PBS,2021-04-15T17:00:01.000Z,2021-04-15T00:00:00.000Z,"This Autism Awareness and Acceptance Month, we uplift stories and celebrate the ways that people with autism are vital members of our communities and country.  \n\nSee more stories like these from @PortraitPBS at https://t.co/bCy3pswZlk. #AmericanPortraitPBS https://t.co/5QidHcOaFe",True,22,8,0,1,0,False,0,0,0,[],https://x.com/PBS/status/1382740508032659456
1383351260468760581,OHCircuitRider,OHCircuitRider,2021-04-17T09:26:56.000Z,2021-04-17T00:00:00.000Z,VIDEO: Ohio state trooper praised for bringing missing teen with autism home safely https://t.co/emGLa6lc5s,True,0,0,0,0,0,False,0,0,0,[],https://x.com/OHCircuitRider/status/1383351260468760581
1383810045901565965,RepBarryMoore,RepBarryMoore,2021-04-18T15:49:59.000Z,2021-04-18T00:00:00.000Z,"This month, we #CelebrateDifferences by honoring the millions of Americans living with Autism and the countless ways they contribute to our communities, our nation, and the world. #AutismAwarenessMonth https://t.co/B4Yt4iZcgS",True,6,1,1,0,0,False,0,0,0,[],https://x.com/RepBarryMoore/status/1383810045901565965
